Date,Price,Open,High,Low,Vol.,Change %
9/15/2020,6300,6400,6400,6300,72.00K,-1.56%
9/16/2020,6200,6200,6300,6200,36.40K,-1.59%
9/17/2020,6200,6400,6400,6200,84.80K,0.00%
9/18/2020,6200,6200,6300,6200,19.00K,0.00%
9/21/2020,6200,6300,6300,6100,127.70K,0.00%
9/22/2020,6400,6100,6500,6000,163.90K,3.23%
9/23/2020,6500,6400,6700,6300,591.80K,1.56%
9/24/2020,6300,6500,6600,6300,83.50K,-3.08%
9/25/2020,6400,6400,6500,6300,145.30K,1.59%
9/28/2020,6200,6300,6300,6200,87.10K,-3.13%
9/29/2020,6200,6200,6300,6100,94.00K,0.00%
9/30/2020,6100,6200,6200,6100,85.41K,-1.61%
10/1/2020,6100,6200,6300,6100,53.00K,0.00%
10/2/2020,6100,6100,6200,6000,146.30K,0.00%
10/5/2020,6200,6100,6200,6000,60.50K,1.64%
10/6/2020,6200,6100,6200,6100,71.90K,0.00%
10/7/2020,6100,6100,6100,6000,79.00K,-1.61%
10/8/2020,6000,6100,6100,6000,41.30K,-1.64%
10/9/2020,6900,6200,6900,6200,705.00K,15.00%
10/12/2020,6600,6900,7000,6500,172.90K,-4.35%
10/13/2020,6800,6500,6900,6500,173.52K,3.03%
10/14/2020,6600,6700,6700,6600,62.10K,-2.94%
10/15/2020,6500,6700,6700,6500,28.10K,-1.52%
10/16/2020,6300,6300,6500,6200,112.90K,-3.08%
10/19/2020,6300,6300,6400,6200,69.00K,0.00%
10/20/2020,6600,6500,6700,6500,107.81K,4.76%
10/21/2020,6400,6700,6700,6400,171.50K,-3.03%
10/22/2020,6400,6400,6400,6300,77.90K,0.00%
10/23/2020,6500,6400,6500,6400,84.30K,1.56%
10/26/2020,6400,6400,6400,6300,52.40K,-1.54%
10/27/2020,6200,6300,6300,6200,43.80K,-3.13%
10/28/2020,6300,6400,6400,6100,97.30K,1.61%
10/29/2020,6300,6200,6400,6200,62.70K,0.00%
10/30/2020,6400,6300,6400,6200,31.70K,1.59%
11/2/2020,6300,6200,6300,6200,44.20K,-1.56%
11/3/2020,6600,6300,6700,6300,183.10K,4.76%
11/4/2020,6400,6500,6600,6400,37.30K,-3.03%
11/5/2020,6400,6400,6400,6300,53.60K,0.00%
11/6/2020,6300,6300,6400,6200,86.00K,-1.56%
11/9/2020,6300,6300,6400,6100,74.00K,0.00%
11/10/2020,6300,6400,6400,6200,34.70K,0.00%
11/11/2020,6300,6300,6300,6300,34.20K,0.00%
11/12/2020,6300,6300,6400,6200,68.73K,0.00%
11/13/2020,6300,6200,6300,6200,17.40K,0.00%
11/16/2020,6200,6300,6300,6100,51.90K,-1.59%
11/17/2020,6400,6200,6600,6100,120.50K,3.23%
11/18/2020,6500,6500,6600,6400,89.00K,1.56%
11/19/2020,6700,6600,6800,6500,115.00K,3.08%
11/20/2020,6600,6800,6800,6500,72.92K,-1.49%
11/23/2020,6400,6500,6500,6400,32.10K,-3.03%
11/24/2020,6600,6900,6900,6300,165.60K,3.13%
11/25/2020,6600,6600,6600,6500,43.20K,0.00%
11/26/2020,6500,6500,6500,6500,38.20K,-1.52%
11/27/2020,6600,6600,6600,6500,125.10K,1.54%
11/30/2020,7400,6600,7400,6600,615.81K,12.12%
12/1/2020,7800,7900,8000,7600,445.91K,5.41%
12/2/2020,7700,7600,7900,7400,106.40K,-1.28%
12/3/2020,7700,7400,7800,7300,146.03K,0.00%
12/4/2020,7400,7500,7600,7100,501.90K,-3.90%
12/7/2020,7500,7300,7500,7200,197.50K,1.35%
12/8/2020,8300,7500,8500,7500,442.08K,10.67%
12/9/2020,8200,8400,8400,8000,255.68K,-1.20%
12/10/2020,8000,8200,8300,7900,107.77K,-2.44%
12/11/2020,8100,7800,8200,7800,136.21K,1.25%
12/14/2020,8100,8000,8100,7800,117.92K,0.00%
12/15/2020,8100,8000,8200,7900,95.50K,0.00%
12/16/2020,8000,8100,8200,7900,68.03K,-1.23%
12/17/2020,8000,7900,8000,7800,97.11K,0.00%
12/18/2020,7900,7800,8000,7800,95.50K,-1.25%
12/21/2020,7900,7900,8000,7800,38.40K,0.00%
12/22/2020,8000,7800,8100,7800,99.61K,1.27%
12/23/2020,8000,8000,8100,7900,153.06K,0.00%
12/24/2020,8800,8000,9000,7700,263.98K,10.00%
12/25/2020,8700,8800,9300,8500,193.70K,-1.14%
12/28/2020,8400,8800,8800,8300,167.80K,-3.45%
12/29/2020,8300,8300,8600,8300,136.95K,-1.19%
12/30/2020,8200,8200,8300,8100,118.30K,-1.20%
12/31/2020,8200,8100,8300,8000,100.53K,0.00%
1/4/2021,8400,8100,8500,8000,288.81K,2.44%
1/5/2021,8200,8300,8300,8100,50.50K,-2.38%
1/6/2021,8200,8200,8300,8100,52.80K,0.00%
1/7/2021,8300,8300,8300,8000,81.50K,1.22%
1/8/2021,8200,8300,8300,8000,117.90K,-1.20%
1/11/2021,8400,8100,8400,8100,78.80K,2.44%
1/12/2021,8700,8400,8800,8400,249.70K,3.57%
1/13/2021,8700,9000,9100,8600,301.25K,0.00%
1/14/2021,8600,8800,8800,8400,183.20K,-1.15%
1/15/2021,8500,8500,8600,8300,151.10K,-1.16%
1/18/2021,8600,8500,8600,8400,163.90K,1.18%
1/19/2021,8000,8700,8700,7300,262.20K,-6.98%
1/20/2021,8000,8000,8300,7500,385.50K,0.00%
1/21/2021,8500,8200,8500,8100,171.20K,6.25%
1/22/2021,8400,8600,8700,8300,166.90K,-1.18%
1/25/2021,8700,8400,8900,8200,235.57K,3.57%
1/26/2021,8400,8400,8700,8300,296.70K,-3.45%
1/27/2021,9600,8400,9600,8400,589.60K,14.29%
1/28/2021,9100,9500,10800,8500,481.97K,-5.21%
1/29/2021,10000,9100,10200,8400,215.50K,9.89%
2/1/2021,9200,9600,10000,8600,355.71K,-8.00%
2/2/2021,9200,9700,10100,8700,139.90K,0.00%
2/3/2021,9000,9000,9300,8900,124.10K,-2.17%
2/4/2021,9200,9000,9200,8900,135.30K,2.22%
2/5/2021,9100,9100,9600,9000,87.80K,-1.09%
2/8/2021,8800,9000,9100,8600,235.00K,-3.30%
2/9/2021,9100,8800,9100,8800,43.80K,3.41%
2/17/2021,9000,9000,9100,8900,89.11K,-1.10%
2/18/2021,9500,9400,10000,9100,218.24K,5.56%
2/19/2021,9500,9300,9600,9300,72.60K,0.00%
2/22/2021,9500,9500,9900,9300,99.46K,0.00%
2/23/2021,9700,9300,9800,9300,298.91K,2.11%
2/24/2021,10200,9700,10600,9700,391.40K,5.15%
2/25/2021,10400,10200,10600,10100,131.73K,1.96%
